stage,kill_advantage,team_advantage,enemy_hero_0,enemy_hero_1,enemy_hero_2,enemy_hero_3,enemy_hero_4,ally_hero_0,ally_hero_1,ally_hero_2,ally_hero_3,enemy_wr_0,enemy_wr_1,enemy_wr_2,enemy_wr_3,enemy_wr_4,ally_wr_0,ally_wr_1,ally_wr_2,ally_wr_3,item_37,item_40,item_96,item_98,item_100,item_102,item_104,item_119,item_127,item_139,item_152,item_156,item_160,item_176,item_204,item_206,item_208,item_210,item_249,item_250,item_254,item_267,item_598,item_610,item_911,item_1107,item_1466,item_1806,item_1808,target_item_0,target_item_1,target_item_2,target_item_3,target_item_4,target_item_5,target_item_6,target_item_7,target_item_8
1,0.4,0.1399863825797043,74,86,109,22,49,54,75,108,60,0.581,0.56,0.593,0.567,0.555,0.59,0.525,0.595,0.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,16,20,63,174,236,0,0,0
2,0.2,0.1399863825797043,74,86,109,22,49,54,75,108,60,0.581,0.56,0.593,0.567,0.555,0.59,0.525,0.595,0.552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,16,20,63,108,174,236,0
3,-0.8,0.1399863825797043,74,86,109,22,49,54,75,108,60,0.581,0.56,0.593,0.567,0.555,0.59,0.525,0.595,0.552,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,63,108,174,236,1097,0,0,0
4,0.1,0.1399863825797043,74,86,109,22,49,54,75,108,60,0.581,0.56,0.593,0.567,0.555,0.59,0.525,0.595,0.552,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,63,108,139,160,236,1097,0,0
0,-0.3333333333333333,0.0054493018832988405,21,50,35,14,106,128,60,105,6,0.542,0.497,0.605,0.557,0.59,0.48,0.552,0.475,0.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,1123,0
1,0.2,0.0054493018832988405,21,50,35,14,106,128,60,105,6,0.542,0.497,0.605,0.557,0.59,0.48,0.552,0.475,0.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,16,20,63,75,174,0
2,0.4,0.0054493018832988405,21,50,35,14,106,128,60,105,6,0.542,0.497,0.605,0.557,0.59,0.48,0.552,0.475,0.587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,75,108,174,0,0,0
3,0.8,0.0054493018832988405,21,50,35,14,106,128,60,105,6,0.542,0.497,0.605,0.557,0.59,0.48,0.552,0.475,0.587,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,75,108,174,603,1097,0,0
4,0.7142857142857143,0.0054493018832988405,21,50,35,14,106,128,60,105,6,0.542,0.497,0.605,0.557,0.59,0.48,0.552,0.475,0.587,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,75,108,160,603,1097,1575,0,0
0,0.0,-0.19860886367299146,1,4,62,84,97,94,103,128,86,0.64,0.458,0.55,0.579,0.542,0.639,0.549,0.48,0.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,29,42,63,0,0,0
1,0.7,-0.19860886367299146,1,4,62,84,97,94,103,128,86,0.64,0.458,0.55,0.579,0.542,0.639,0.549,0.48,0.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,20,63,108,0,0,0
2,1.0,-0.19860886367299146,1,4,62,84,97,94,103,128,86,0.64,0.458,0.55,0.579,0.542,0.639,0.549,0.48,0.539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,20,63,108,174,1097,0,0
3,-1.1,-0.19860886367299146,1,4,62,84,97,94,103,128,86,0.64,0.458,0.55,0.579,0.542,0.639,0.549,0.48,0.539,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,20,30,40,63,108,1097,0
4,0.3333333333333333,-0.19860886367299146,1,4,62,84,97,94,103,128,86,0.64,0.458,0.55,0.579,0.542,0.639,0.549,0.48,0.539,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,63,108,603,1097,0,0,0,0
0,-0.3333333333333333,0.06896472258558672,55,27,10,74,123,75,131,93,138,0.52,0.538,0.552,0.581,0.581,0.525,0.535,0.508,0.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,38,42,63,75,1575
1,0.2,0.06896472258558672,55,27,10,74,123,75,131,93,138,0.52,0.538,0.552,0.581,0.581,0.525,0.535,0.508,0.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,38,63,75,174,0,0
2,0.8,0.06896472258558672,55,27,10,74,123,75,131,93,138,0.52,0.538,0.552,0.581,0.581,0.525,0.535,0.508,0.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,75,108,174,1097,0,0,0
3,1.25,0.06896472258558672,55,27,10,74,123,75,131,93,138,0.52,0.538,0.552,0.581,0.581,0.525,0.535,0.508,0.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,63,108,160,1097,0,0,0,0
0,0.3333333333333333,-0.09408298071551524,60,106,10,100,34,64,49,18,79,0.515,0.59,0.552,0.539,0.517,0.551,0.503,0.522,0.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,0
1,0.0,-0.09408298071551524,60,106,10,100,34,64,49,18,79,0.515,0.59,0.552,0.539,0.517,0.551,0.503,0.522,0.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,63,75,236,0,0,0
2,1.7,-0.09408298071551524,60,106,10,100,34,64,49,18,79,0.515,0.59,0.552,0.539,0.517,0.551,0.503,0.522,0.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16,63,75,96,108,236,0,0
3,0.0,-0.09408298071551524,60,106,10,100,34,64,49,18,79,0.515,0.59,0.552,0.539,0.517,0.551,0.503,0.522,0.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5,0.16096530226029948,14,34,97,109,30,93,92,5,119,0.557,0.517,0.542,0.593,0.523,0.508,0.488,0.502,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,0
1,0.9,0.16096530226029948,14,34,97,109,30,93,92,5,119,0.557,0.517,0.542,0.593,0.523,0.508,0.488,0.502,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,38,63,75,174,0,0
2,0.8,0.16096530226029948,14,34,97,109,30,93,92,5,119,0.557,0.517,0.542,0.593,0.523,0.508,0.488,0.502,0.535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,16,63,75,108,174,0,0
3,2.0,0.16096530226029948,14,34,97,109,30,93,92,5,119,0.557,0.517,0.542,0.593,0.523,0.508,0.488,0.502,0.535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,32,63,75,108,139,236,1097
0,-0.3333333333333333,-0.011133917497998524,110,26,32,85,19,70,41,75,112,0.569,0.539,0.541,0.515,0.536,0.534,0.486,0.525,0.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,63,75,0,0
1,0.9,-0.011133917497998524,110,26,32,85,19,70,41,75,112,0.569,0.539,0.541,0.515,0.536,0.534,0.486,0.525,0.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,63,75,147,170,0,0,0
2,1.7,-0.011133917497998524,110,26,32,85,19,70,41,75,112,0.569,0.539,0.541,0.515,0.536,0.534,0.486,0.525,0.586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,63,75,108,112,147,174,0,0
0,0.16666666666666666,-0.04886073371348365,50,93,22,17,60,53,27,99,14,0.497,0.544,0.567,0.605,0.515,0.528,0.586,0.508,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,0
1,0.1,-0.04886073371348365,50,93,22,17,60,53,27,99,14,0.497,0.544,0.567,0.605,0.515,0.528,0.586,0.508,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,63,75,108,174,0,0,0,0
2,0.7,-0.04886073371348365,50,93,22,17,60,53,27,99,14,0.497,0.544,0.567,0.605,0.515,0.528,0.586,0.508,0.53,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,63,75,108,174,1097,0,0
0,0.3333333333333333,0.1732923143340548,106,53,97,86,102,92,32,37,22,0.59,0.587,0.542,0.56,0.481,0.488,0.557,0.595,0.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,29,42,63,73,75,0
1,1.8,0.1732923143340548,106,53,97,86,102,92,32,37,22,0.59,0.587,0.542,0.56,0.481,0.488,0.557,0.595,0.553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,38,63,73,75,147,170,0
2,0.1,0.1732923143340548,106,53,97,86,102,92,32,37,22,0.59,0.587,0.542,0.56,0.481,0.488,0.557,0.595,0.553,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,16,63,73,75,108,147,0,0
3,-0.1,0.1732923143340548,106,53,97,86,102,92,32,37,22,0.59,0.587,0.542,0.56,0.481,0.488,0.557,0.595,0.553,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,63,73,75,108,139,147,174,1097,0
4,1.0,0.1732923143340548,106,53,97,86,102,92,32,37,22,0.59,0.587,0.542,0.56,0.481,0.488,0.557,0.595,0.553,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,63,108,139,147,1097,0,0,0,0
0,0.3333333333333333,-0.09287808809804243,36,14,70,100,129,85,88,10,29,0.507,0.557,0.549,0.539,0.585,0.548,0.54,0.497,0.557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,237
1,0.1,-0.09287808809804243,36,14,70,100,129,85,88,10,29,0.507,0.557,0.549,0.539,0.585,0.548,0.54,0.497,0.557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,63,75,174,237,0,0,0
2,0.2,-0.09287808809804243,36,14,70,100,129,85,88,10,29,0.507,0.557,0.549,0.539,0.585,0.548,0.54,0.497,0.557,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,63,75,108,174,236,0,0,0
3,0.8333333333333334,-0.09287808809804243,36,14,70,100,129,85,88,10,29,0.507,0.557,0.549,0.539,0.585,0.548,0.54,0.497,0.557,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,75,108,160,174,236,0,0,0
0,0.0,-0.20260759386892824,1,62,135,59,56,79,129,35,87,0.64,0.55,0.488,0.48,0.585,0.479,0.509,0.505,0.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,0
1,-0.3,-0.20260759386892824,1,62,135,59,56,79,129,35,87,0.64,0.55,0.488,0.48,0.585,0.479,0.509,0.505,0.542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,75,174,0,0,0,0
2,1.2,-0.20260759386892824,1,62,135,59,56,79,129,35,87,0.64,0.55,0.488,0.48,0.585,0.479,0.509,0.505,0.542,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,63,75,108,174,1097,0,0
3,0.2,-0.20260759386892824,1,62,135,59,56,79,129,35,87,0.64,0.55,0.488,0.48,0.585,0.479,0.509,0.505,0.542,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,63,75,108,147,170,603,1097,0
4,0.6666666666666666,-0.20260759386892824,1,62,135,59,56,79,129,35,87,0.64,0.55,0.488,0.48,0.585,0.479,0.509,0.505,0.542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,63,75,108,147,603,1097,0,0,0
0,0.5,0.048269354363961625,14,11,97,59,53,75,95,74,85,0.557,0.5,0.542,0.48,0.587,0.525,0.636,0.51,0.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,29,42,63,1123,0,0
1,0.1,0.048269354363961625,14,11,97,59,53,75,95,74,85,0.557,0.5,0.542,0.48,0.587,0.525,0.636,0.51,0.548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,20,42,63,174,1123,0
2,0.3,0.048269354363961625,14,11,97,59,53,75,95,74,85,0.557,0.5,0.542,0.48,0.587,0.525,0.636,0.51,0.548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,20,63,108,174,1097,1123,0
3,0.1,0.048269354363961625,14,11,97,59,53,75,95,74,85,0.557,0.5,0.542,0.48,0.587,0.525,0.636,0.51,0.548,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,11,20,63,108,1097,0,0,0
4,1.1666666666666667,0.048269354363961625,14,11,97,59,53,75,95,74,85,0.557,0.5,0.542,0.48,0.587,0.525,0.636,0.51,0.548,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,11,63,108,139,1097,0,0,0
0,-0.16666666666666666,0.05854245245356893,138,60,63,106,50,51,90,110,10,0.518,0.515,0.54,0.59,0.497,0.546,0.587,0.592,0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,39,42,63,75,0
1,0.0,0.05854245245356893,138,60,63,106,50,51,90,110,10,0.518,0.515,0.54,0.59,0.497,0.546,0.587,0.592,0.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,38,42,63,75,174,0,0
2,1.1,0.05854245245356893,138,60,63,106,50,51,90,110,10,0.518,0.515,0.54,0.59,0.497,0.546,0.587,0.592,0.497,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,38,63,75,108,174,0,0
3,0.1,0.05854245245356893,138,60,63,106,50,51,90,110,10,0.518,0.515,0.54,0.59,0.497,0.546,0.587,0.592,0.497,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,63,75,108,174,603,1097,0
0,0.0,0.2313739974143778,14,86,53,131,18,27,36,22,41,0.557,0.56,0.587,0.513,0.517,0.586,0.581,0.553,0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,1123
1,0.5,0.2313739974143778,14,86,53,131,18,27,36,22,41,0.557,0.56,0.587,0.513,0.517,0.586,0.581,0.553,0.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,63,75,174,1123,0,0,0
2,-0.4,0.2313739974143778,14,86,53,131,18,27,36,22,41,0.557,0.56,0.587,0.513,0.517,0.586,0.581,0.553,0.486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,63,75,108,174,0,0,0
3,0.3,0.2313739974143778,14,86,53,131,18,27,36,22,41,0.557,0.56,0.587,0.513,0.517,0.586,0.581,0.553,0.486,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,63,75,108,112,174,1097,0,0
4,0.8,0.2313739974143778,14,86,53,131,18,27,36,22,41,0.557,0.56,0.587,0.513,0.517,0.586,0.581,0.553,0.486,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,63,108,112,139,208,603,1097,0
5,1.5,0.2313739974143778,14,86,53,131,18,27,36,22,41,0.557,0.56,0.587,0.513,0.517,0.586,0.581,0.553,0.486,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,63,112,139,208,603,1097,0,0,0
0,-0.3333333333333333,0.0359411448773761,2,9,26,19,74,27,1,114,50,0.522,0.502,0.539,0.536,0.581,0.586,0.531,0.485,0.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,20,29,42,63,75,0,0
1,0.5,0.0359411448773761,2,9,26,19,74,27,1,114,50,0.522,0.502,0.539,0.536,0.581,0.586,0.531,0.485,0.577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,16,63,75,174,1575,0,0
2,1.4,0.0359411448773761,2,9,26,19,74,27,1,114,50,0.522,0.502,0.539,0.536,0.581,0.586,0.531,0.485,0.577,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,75,108,160,174,1575,0,0
3,1.0,0.0359411448773761,2,9,26,19,74,27,1,114,50,0.522,0.502,0.539,0.536,0.581,0.586,0.531,0.485,0.577,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,75,108,160,174,0,0,0
0,0.5,0.015384811963814471,106,33,41,107,26,29,9,70,136,0.59,0.5,0.573,0.592,0.539,0.557,0.563,0.534,0.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,0
1,0.8,0.015384811963814471,106,33,41,107,26,29,9,70,136,0.59,0.5,0.573,0.592,0.539,0.557,0.563,0.534,0.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,42,63,75,174,0,0
2,0.5,0.015384811963814471,106,33,41,107,26,29,9,70,136,0.59,0.5,0.573,0.592,0.539,0.557,0.563,0.534,0.514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,16,63,75,108,174,0,0
3,1.2857142857142858,0.015384811963814471,106,33,41,107,26,29,9,70,136,0.59,0.5,0.573,0.592,0.539,0.557,0.563,0.534,0.514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,16,63,75,108,174,1097,0
0,0.16666666666666666,0.008025192293063643,99,20,1,34,30,32,111,121,97,0.573,0.536,0.64,0.517,0.523,0.557,0.575,0.545,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,1575
1,1.4,0.008025192293063643,99,20,1,34,30,32,111,121,97,0.573,0.536,0.64,0.517,0.523,0.557,0.575,0.545,0.535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,42,63,75,174,1575,0
2,0.6,0.008025192293063643,99,20,1,34,30,32,111,121,97,0.573,0.536,0.64,0.517,0.523,0.557,0.575,0.545,0.535,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,63,75,108,174,1097,0,0
3,1.7142857142857142,0.008025192293063643,99,20,1,34,30,32,111,121,97,0.573,0.536,0.64,0.517,0.523,0.557,0.575,0.545,0.535,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,75,108,160,1097,0,0,0
0,0.3333333333333333,0.09913223299934248,87,19,129,119,44,136,53,60,33,0.448,0.536,0.585,0.491,0.587,0.514,0.528,0.552,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,75,237,1123
1,0.2,0.09913223299934248,87,19,129,119,44,136,53,60,33,0.448,0.536,0.585,0.491,0.587,0.514,0.528,0.552,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,63,75,174,0,0,0,0
2,0.9,0.09913223299934248,87,19,129,119,44,136,53,60,33,0.448,0.536,0.585,0.491,0.587,0.514,0.528,0.552,0.536,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,63,75,108,112,174,0,0,0
3,1.0,0.09913223299934248,87,19,129,119,44,136,53,60,33,0.448,0.536,0.585,0.491,0.587,0.514,0.528,0.552,0.536,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,75,108,112,174,0,0,0,0
0,0.5,0.012294535064889534,111,1,41,40,17,10,87,53,51,0.481,0.64,0.573,0.567,0.605,0.497,0.542,0.528,0.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,0
1,-0.1,0.012294535064889534,111,1,41,40,17,10,87,53,51,0.481,0.64,0.573,0.567,0.605,0.497,0.542,0.528,0.546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,63,75,108,174,0,0,0
2,1.375,0.012294535064889534,111,1,41,40,17,10,87,53,51,0.481,0.64,0.573,0.567,0.605,0.497,0.542,0.528,0.546,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,16,63,75,108,174,1097,0
0,0.16666666666666666,0.06102226175003178,26,17,22,129,93,32,42,31,27,0.539,0.605,0.567,0.585,0.544,0.557,0.621,0.558,0.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,42,237,1123,0,0
1,0.2,0.06102226175003178,26,17,22,129,93,32,42,31,27,0.539,0.605,0.567,0.585,0.544,0.557,0.621,0.558,0.586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,20,29,63,75,174,237,1123
2,0.2,0.06102226175003178,26,17,22,129,93,32,42,31,27,0.539,0.605,0.567,0.585,0.544,0.557,0.621,0.558,0.586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,63,75,108,174,0,0,0
3,0.4,0.06102226175003178,26,17,22,129,93,32,42,31,27,0.539,0.605,0.567,0.585,0.544,0.557,0.621,0.558,0.586,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,75,108,174,603,1097,1575,0
4,0.8333333333333334,0.06102226175003178,26,17,22,129,93,32,42,31,27,0.539,0.605,0.567,0.585,0.544,0.557,0.621,0.558,0.586,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,108,160,603,1097,1575,0,0,0
0,0.6666666666666666,-0.12882542175078715,36,29,3,50,60,59,64,33,53,0.507,0.489,0.577,0.497,0.515,0.48,0.551,0.536,0.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,39,75,0,0
1,0.8,-0.12882542175078715,36,29,3,50,60,59,64,33,53,0.507,0.489,0.577,0.497,0.515,0.48,0.551,0.536,0.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,16,39,63,75,236,0,0
2,-0.7,-0.12882542175078715,36,29,3,50,60,59,64,33,53,0.507,0.489,0.577,0.497,0.515,0.48,0.551,0.536,0.528,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,16,63,75,174,236,0,0,0
3,1.0,-0.12882542175078715,36,29,3,50,60,59,64,33,53,0.507,0.489,0.577,0.497,0.515,0.48,0.551,0.536,0.528,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,63,75,108,174,236,1097,0,0
4,0.75,-0.12882542175078715,36,29,3,50,60,59,64,33,53,0.507,0.489,0.577,0.497,0.515,0.48,0.551,0.536,0.528,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,63,75,96,108,236,1097,0,0
0,0.16666666666666666,0.10314068919832753,90,10,49,114,111,137,27,97,75,0.538,0.552,0.555,0.515,0.481,0.516,0.586,0.535,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,16,20,29,42,63,75,0
1,0.9,0.10314068919832753,90,10,49,114,111,137,27,97,75,0.538,0.552,0.555,0.515,0.481,0.516,0.586,0.535,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,16,38,63,75,174,1575,0
